1601683559689,1093,Genera,500,HTTP/1.1 500,BTN 1-1,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1090,QA-CESAR,0,0
1601683560789,481,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,481,QA-CESAR,0,0
1601683560254,1226,Genera,500,HTTP/1.1 500,BTN 1-2,text,false,,400,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1226,QA-CESAR,0,0
1601683560854,1023,Genera,500,HTTP/1.1 500,BTN 1-3,text,false,,400,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1023,QA-CESAR,0,0
1601683561482,403,Cierra,200,HTTP/1.1 200,BTN 1-2,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,403,QA-CESAR,0,0
1601683561878,490,Cierra,200,HTTP/1.1 200,BTN 1-3,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,490,QA-CESAR,0,0
1601683561454,942,Genera,500,HTTP/1.1 500,BTN 1-4,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,942,QA-CESAR,0,0
1601683562396,241,Cierra,200,HTTP/1.1 200,BTN 1-4,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,241,QA-CESAR,0,0
1601683562047,1046,Genera,500,HTTP/1.1 500,BTN 1-5,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1046,QA-CESAR,0,0
1601683563093,400,Cierra,200,HTTP/1.1 200,BTN 1-5,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,400,QA-CESAR,0,0
1601683562645,850,Genera,500,HTTP/1.1 500,BTN 1-6,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,850,QA-CESAR,0,0
1601683563496,309,Cierra,200,HTTP/1.1 200,BTN 1-6,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,309,QA-CESAR,0,0
1601683563242,899,Genera,500,HTTP/1.1 500,BTN 1-7,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,899,QA-CESAR,0,0
1601683564142,353,Cierra,200,HTTP/1.1 200,BTN 1-7,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,353,QA-CESAR,0,0
1601683563846,869,Genera,500,HTTP/1.1 500,BTN 1-8,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,869,QA-CESAR,0,0
1601683564715,375,Cierra,200,HTTP/1.1 200,BTN 1-8,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,375,QA-CESAR,0,0
1601683564444,1094,Genera,500,HTTP/1.1 500,BTN 1-9,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1094,QA-CESAR,0,0
1601683565539,273,Cierra,200,HTTP/1.1 200,BTN 1-9,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,273,QA-CESAR,0,0
1601683565045,912,Genera,500,HTTP/1.1 500,BTN 1-10,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,912,QA-CESAR,0,0
1601683565957,234,Cierra,200,HTTP/1.1 200,BTN 1-10,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,234,QA-CESAR,0,0
1601683565648,909,Genera,500,HTTP/1.1 500,BTN 1-11,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,909,QA-CESAR,0,0
1601683566558,514,Cierra,200,HTTP/1.1 200,BTN 1-11,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,514,QA-CESAR,0,0
1601683566257,855,Genera,500,HTTP/1.1 500,BTN 1-12,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,855,QA-CESAR,0,0
1601683567113,306,Cierra,200,HTTP/1.1 200,BTN 1-12,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,306,QA-CESAR,0,0
1601683566846,1048,Genera,500,HTTP/1.1 500,BTN 1-13,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1048,QA-CESAR,0,0
1601683567895,328,Cierra,200,HTTP/1.1 200,BTN 1-13,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,328,QA-CESAR,0,0
1601683567453,932,Genera,500,HTTP/1.1 500,BTN 1-14,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,932,QA-CESAR,0,0
1601683568385,381,Cierra,200,HTTP/1.1 200,BTN 1-14,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,381,QA-CESAR,0,0
1601683568052,960,Genera,500,HTTP/1.1 500,BTN 1-15,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,960,QA-CESAR,0,0
1601683569012,315,Cierra,200,HTTP/1.1 200,BTN 1-15,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,315,QA-CESAR,0,0
1601683568648,937,Genera,500,HTTP/1.1 500,BTN 1-16,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,937,QA-CESAR,0,0
1601683569251,359,Genera,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,BTN 1-17,text,false,,2779,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,0,QA-CESAR,0,0
1601683569586,35,Cierra,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,BTN 1-16,text,false,,2779,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,0,QA-CESAR,0,0
1602119435873,783,Genera,500,HTTP/1.1 500,BTN 1-1,text,false,,400,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,775,QA-CESARROJAS,0,0
1602119436661,451,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,451,QA-CESARROJAS,0,0
1602119741582,1395,Genera,500,HTTP/1.1 500,BTN 1-2,text,false,,400,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1395,QA-CESARROJAS,0,0
1602119741284,1694,Genera,500,HTTP/1.1 500,BTN 1-1,text,false,,400,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1694,QA-CESARROJAS,0,0
1602119741879,1099,Genera,500,HTTP/1.1 500,BTN 1-3,text,false,,400,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,1099,QA-CESARROJAS,0,0
1602119742184,856,Genera,500,HTTP/1.1 500,BTN 1-4,text,false,,400,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,856,QA-CESARROJAS,0,0
1602119742491,715,Genera,500,HTTP/1.1 500,BTN 1-5,text,false,,400,0,7,7,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,715,QA-CESARROJAS,0,0
1602119742778,891,Genera,500,HTTP/1.1 500,BTN 1-6,text,false,,400,0,8,8,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,891,QA-CESARROJAS,0,0
1602119742980,738,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,9,9,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,738,QA-CESARROJAS,0,0
1602119742979,739,Cierra,200,HTTP/1.1 200,BTN 1-2,text,true,,335,0,9,9,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,739,QA-CESARROJAS,0,0
1602119742980,758,Cierra,200,HTTP/1.1 200,BTN 1-3,text,true,,335,0,7,7,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,758,QA-CESARROJAS,0,0
1602119743210,595,Cierra,200,HTTP/1.1 200,BTN 1-5,text,true,,335,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,595,QA-CESARROJAS,0,0
1602119743043,781,Cierra,200,HTTP/1.1 200,BTN 1-4,text,true,,335,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,781,QA-CESARROJAS,0,0
1602119743411,600,Genera,500,HTTP/1.1 500,BTN 1-8,text,false,,400,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,600,QA-CESARROJAS,0,0
1602119743098,915,Genera,500,HTTP/1.1 500,BTN 1-7,text,false,,400,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,915,QA-CESARROJAS,0,0
1602119743670,446,Cierra,200,HTTP/1.1 200,BTN 1-6,text,true,,335,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,446,QA-CESARROJAS,0,0
1602119744016,316,Cierra,200,HTTP/1.1 200,BTN 1-7,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,316,QA-CESARROJAS,0,0
1602119743678,658,Genera,500,HTTP/1.1 500,BTN 1-9,text,false,,400,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,658,QA-CESARROJAS,0,0
1602119744014,329,Cierra,200,HTTP/1.1 200,BTN 1-8,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,329,QA-CESARROJAS,0,0
1602119744011,538,Genera,500,HTTP/1.1 500,BTN 1-10,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,538,QA-CESARROJAS,0,0
1602119744337,328,Cierra,200,HTTP/1.1 200,BTN 1-9,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,328,QA-CESARROJAS,0,0
1602119744550,316,Cierra,200,HTTP/1.1 200,BTN 1-10,text,true,,335,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,316,QA-CESARROJAS,0,0
1602119781915,696,Genera,500,HTTP/1.1 500,BTN 1-1,text,false,,400,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,696,QA-CESARROJAS,0,0
1602119782213,670,Genera,500,HTTP/1.1 500,BTN 1-2,text,false,,400,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,670,QA-CESARROJAS,0,0
1602119782613,469,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,469,QA-CESARROJAS,0,0
1602119782517,612,Genera,500,HTTP/1.1 500,BTN 1-3,text,false,,400,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,612,QA-CESARROJAS,0,0
1602119782884,379,Cierra,200,HTTP/1.1 200,BTN 1-2,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,379,QA-CESARROJAS,0,0
1602119782814,665,Genera,500,HTTP/1.1 500,BTN 1-4,text,false,,400,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,665,QA-CESARROJAS,0,0
1602119783130,405,Cierra,200,HTTP/1.1 200,BTN 1-3,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,405,QA-CESARROJAS,0,0
1602119783118,620,Genera,500,HTTP/1.1 500,BTN 1-5,text,false,,400,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,619,QA-CESARROJAS,0,0
1602119783438,476,Genera,500,HTTP/1.1 500,BTN 1-6,text,false,,400,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,476,QA-CESARROJAS,0,0
1602119783481,438,Cierra,200,HTTP/1.1 200,BTN 1-4,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,438,QA-CESARROJAS,0,0
1602119783738,428,Cierra,200,HTTP/1.1 200,BTN 1-5,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,428,QA-CESARROJAS,0,0
1602119783717,500,Genera,500,HTTP/1.1 500,BTN 1-7,text,false,,400,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,500,QA-CESARROJAS,0,0
1602119783915,455,Cierra,200,HTTP/1.1 200,BTN 1-6,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,455,QA-CESARROJAS,0,0
1602119784217,349,Cierra,200,HTTP/1.1 200,BTN 1-7,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,349,QA-CESARROJAS,0,0
1602119784015,552,Genera,500,HTTP/1.1 500,BTN 1-8,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,552,QA-CESARROJAS,0,0
1602119784568,337,Cierra,200,HTTP/1.1 200,BTN 1-8,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,337,QA-CESARROJAS,0,0
1602119784381,529,Genera,500,HTTP/1.1 500,BTN 1-9,text,false,,400,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,528,QA-CESARROJAS,0,0
1602119784912,351,Cierra,200,HTTP/1.1 200,BTN 1-9,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,351,QA-CESARROJAS,0,0
1602119784653,611,Genera,500,HTTP/1.1 500,BTN 1-10,text,false,,400,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,611,QA-CESARROJAS,0,0
1602119785265,336,Cierra,200,HTTP/1.1 200,BTN 1-10,text,true,,335,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,336,QA-CESARROJAS,0,0
1602119946196,861,Genera,500,HTTP/1.1 500,BTN 1-1,text,false,,400,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,861,QA-CESARROJAS,0,0
1602119947057,558,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,558,QA-CESARROJAS,0,0
1602119947198,664,Genera,500,HTTP/1.1 500,BTN 1-2,text,false,,400,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,664,QA-CESARROJAS,0,0
1602119947864,347,Cierra,200,HTTP/1.1 200,BTN 1-2,text,true,,335,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,347,QA-CESARROJAS,0,0
1602120237735,6075,Genera,200,HTTP/1.1 200,BTN 1-3,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,6075,QA-CESARROJAS,0,0
1602120237963,5906,Genera,200,HTTP/1.1 200,BTN 1-4,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,5906,QA-CESARROJAS,0,0
1602120238138,5731,Genera,200,HTTP/1.1 200,BTN 1-5,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,5731,QA-CESARROJAS,0,0
1602120237537,6393,Genera,200,HTTP/1.1 200,BTN 1-2,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,6393,QA-CESARROJAS,0,0
1602120238335,5636,Genera,200,HTTP/1.1 200,BTN 1-6,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,5636,QA-CESARROJAS,0,0
1602120237345,6626,Genera,200,HTTP/1.1 200,BTN 1-1,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,6626,QA-CESARROJAS,0,0
1602120243870,739,Cierra,200,HTTP/1.1 200,BTN 1-5,text,true,,335,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,739,QA-CESARROJAS,0,0
1602120243870,757,Cierra,200,HTTP/1.1 200,BTN 1-4,text,true,,335,0,9,9,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,757,QA-CESARROJAS,0,0
1602120243810,818,Cierra,200,HTTP/1.1 200,BTN 1-3,text,true,,335,0,9,9,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,818,QA-CESARROJAS,0,0
1602120243933,697,Cierra,200,HTTP/1.1 200,BTN 1-2,text,true,,335,0,7,7,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,697,QA-CESARROJAS,0,0
1602120243972,769,Cierra,200,HTTP/1.1 200,BTN 1-6,text,true,,335,0,6,6,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,769,QA-CESARROJAS,0,0
1602120243972,780,Cierra,200,HTTP/1.1 200,BTN 1-1,text,true,,335,0,5,5,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,780,QA-CESARROJAS,0,0
1602120238535,6393,Genera,200,HTTP/1.1 200,BTN 1-7,text,true,,729,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,6393,QA-CESARROJAS,0,0
1602120238991,5945,Genera,200,HTTP/1.1 200,BTN 1-9,text,true,,729,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,5945,QA-CESARROJAS,0,0
1602120238737,6269,Genera,200,HTTP/1.1 200,BTN 1-8,text,true,,729,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,6269,QA-CESARROJAS,0,0
1602120239157,5860,Genera,200,HTTP/1.1 200,BTN 1-10,text,true,,736,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,5860,QA-CESARROJAS,0,0
1602120244929,364,Cierra,200,HTTP/1.1 200,BTN 1-7,text,true,,335,0,4,4,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,364,QA-CESARROJAS,0,0
1602120244938,368,Cierra,200,HTTP/1.1 200,BTN 1-9,text,true,,335,0,3,3,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,368,QA-CESARROJAS,0,0
1602120245007,321,Cierra,200,HTTP/1.1 200,BTN 1-8,text,true,,335,0,2,2,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,321,QA-CESARROJAS,0,0
1602120245017,327,Cierra,200,HTTP/1.1 200,BTN 1-10,text,true,,335,0,1,1,http://52.9.236.138:9287/api/emergenciasExternas/updateEventoExternoBoton,327,QA-CESARROJAS,0,0
1602120599549,8601,Genera,200,HTTP/1.1 200,BTN 1-9,text,true,,729,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,8601,QA-CESARROJAS,0,0
1602120597949,10262,Genera,200,HTTP/1.1 200,BTN 1-1,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,10262,QA-CESARROJAS,0,0
1602120599350,8944,Genera,200,HTTP/1.1 200,BTN 1-8,text,true,,729,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,8944,QA-CESARROJAS,0,0
1602120599157,9142,Genera,200,HTTP/1.1 200,BTN 1-7,text,true,,729,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,9142,QA-CESARROJAS,0,0
1602120598977,9335,Genera,200,HTTP/1.1 200,BTN 1-6,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,9335,QA-CESARROJAS,0,0
1602120598575,9748,Genera,200,HTTP/1.1 200,BTN 1-4,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,9748,QA-CESARROJAS,0,0
1602120598358,9973,Genera,200,HTTP/1.1 200,BTN 1-3,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,9973,QA-CESARROJAS,0,0
1602120598757,9593,Genera,200,HTTP/1.1 200,BTN 1-5,text,true,,730,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,9593,QA-CESARROJAS,0,0
1602120599784,8579,Genera,200,HTTP/1.1 200,BTN 1-10,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,8579,QA-CESARROJAS,0,0
1602120598151,10257,Genera,200,HTTP/1.1 200,BTN 1-2,text,true,,736,0,10,10,http://52.9.236.138:9287/api/emergenciasExternas/saveEventoExternoBoton,10257,QA-CESARROJAS,0,0
